	KO_TP_1	KO_TP_2	KO_TP_3	KO_TP_4	KO_TP_5	KO_baseline_1	KO_baseline_2	KO_baseline_3	KO_baseline_4	KO_baseline_5	WT_TP_1	WT_TP_2	WT_TP_3	WT_TP_4	WT_TP_5	WT_baseline_1	WT_baseline_2	WT_baseline_3	WT_baseline_4	WT_baseline_5	WT_baseline_mean	WT_TP_mean	WT_TP_vs_WT_baseline_log2fc	pval	padj	differentially_expressed
Klhl7	11.6568672576757	11.4651939496001	11.8793496733873	11.6356274389745	10.8881496129986	11.355890629549	11.4026603637598	11.9826014847229	11.7062672062693	11.0659613340192	12.0387166961003	11.385786921348	NA	11.2170670948538	11.4278575498769	10.9735969265557	10.9797252789876	11.1489341045263	10.9929454151231	10.8549462804575	10.99002960113	11.5173570655447	0.52732746441469	0.0564738999684674	0.104016544838486	FALSE
Ptpn7	14.1515953406355	13.9344556852593	14.3574282926127	14.2112190986644	14.0075704535728	15.0202637942682	14.9782054632145	15.0397715661997	15.1007896203504	15.1785209166359	14.3395508018825	14.3437617344298	14.2464659853398	14.2362384740678	14.2723090208349	15.2744363957139	15.2772874001304	15.4097223996753	15.3084456923321	15.35385324771	15.3247490271123	14.287665203311	-1.03708382380136	1.90251888973684e-09	1.56226918082116e-06	TRUE
Smad3.Madh3	12.166922526326	12.2427305127606	12.3525648873249	11.9059021612603	11.8823297182167	12.2747566872627	12.4917529056952	12.601684911147	12.5653615496783	12.4576527696568	12.6542287587377	11.9401116791304	12.2618363589342	12.1985739573769	12.2426918142186	12.400951462528	11.7317008703535	11.9554973486273	12.4715177285211	12.5601035134647	12.2239541846989	12.2594885136796	0.0355343289806314	0.862312420459352	0.897450151049415	FALSE
Q8BUR3.2	12.2793232901627	11.9060562963501	11.5164091860198	11.924341175928	11.8239841548471	12.0918650894079	11.7751328697039	11.9271705396007	12.0860930895261	12.0242878162249	11.5560365755227	12.2781212716608	11.7877026245625	11.291671468222	12.0080819134011	11.9944701207096	11.982469575961	12.0616074593509	11.7243134648925	12.0639444142882	11.9653610070404	11.7843227706738	-0.181038236366613	0.366646783489512	0.468725323317461	FALSE
Gphn	15.2552720483328	15.2393635799401	15.260276379852	15.300266751172	15.2511384128881	15.205598545724	14.9940174761048	15.0985667419609	15.1255466585394	15.2336121876672	15.441154564658	15.1994614763567	15.2200419518886	15.1769289008804	15.1496518680082	15.1614783401898	15.1912250408831	15.1036115587546	15.0765484065619	15.1284052178135	15.1322537128406	15.2374477523584	0.105194039517789	0.117417353800738	0.18747593953902	FALSE
Lsm11	12.3643699768118	12.5780943158874	12.4149124555935	12.4748162581597	12.5573919001243	12.6419275508109	12.9300664614444	12.9055148711748	12.714339976749	12.5817725554967	12.2817851707837	12.3027817012671	12.6752337404551	12.5654638970883	12.7360742010554	12.6305560902027	13.0211517607329	12.4878098936397	12.5665059991271	13.0375847023871	12.7487216892179	12.5122677421299	-0.236453947087979	0.155076588893938	0.234608911992368	FALSE
Gpr107.Kiaa1624	10.1955075498426	10.4139769259313	10.1338999742474	10.0298255485948	10.3856790869352	9.99960545913116	10.1351834080792	9.13163320980314	10.5258339789104	9.52372856203236	9.74571129416431	9.75562702775628	10.474446183617	8.92157914597603	9.68428576186587	9.64829645718659	9.72681759635792	10.0177549197407	NA	8.48917762372364	9.47051164925221	9.7163298826759	0.245818233423682	0.577610022051907	0.664344091068356	FALSE
Timmdc1	12.5813653712287	12.4718123654998	12.4091495827726	11.9780490126965	11.9529013759933	11.4917278569493	11.5387515413178	11.6856598774318	11.9061953797356	11.1169027348762	11.3163324494962	12.0933812489528	12.153343022116	12.2911534283281	11.7265928366596	10.992605585985	11.0780774032519	11.7219835084812	11.3072008091408	11.8538904156467	11.3907515445011	11.9161605971105	0.525409052609405	0.0653362754543432	0.116820739645197	FALSE
Pggt1b	13.8886291071172	13.950091083376	14.0361821999984	13.7141918449772	13.8500305241898	13.3815294326145	13.2283707843879	13.5255575121994	13.4519065293095	13.4310796740579	14.0563159514671	14.0152669420325	13.9694854558891	13.9895098114902	13.6964894456608	13.1098632940689	13.0776869621063	13.4391945660554	13.2023947629698	13.2743781532464	13.2207035476893	13.945413521308	0.724709973618619	4.48984528707804e-05	0.000550831104706993	FALSE
Cops7b.Csn7b	14.6182650432069	14.6125114644007	14.7095631230734	14.8191063173743	14.7269578405867	14.6213994383365	14.4380835836514	14.6157503162572	14.5339988435416	14.5806472229849	14.6681426206371	14.4212232992251	14.4582271623947	14.5330741715828	14.2357225729461	14.4757460950176	14.4679812030055	14.657089520828	14.6330690107282	14.7022159828863	14.5872203624931	14.4632779653572	-0.123942397135957	0.191476560414397	0.27807107933916	FALSE
Tmem222.D4Ertd196e	12.7089933180878	12.3316559579682	12.8254756004002	12.4216966847725	12.3008930406822	11.8729210792159	11.6944710694777	12.126307612606	12.3215081869855	11.780650487402	12.5066571777919	12.7217122892745	12.7073440320239	12.6060812871343	12.7798937318038	12.1049197535317	11.635110446376	12.1629136761055	11.9592775057205	11.9364943984269	11.9597431560321	12.6643377036057	0.704594547573599	0.000475616766121498	0.00274210481283279	FALSE
Ldah	15.442966167333	15.3538429123175	15.4726495934132	15.4229517193767	15.337419810191	15.0495848251928	14.9776734622173	15.1095572670432	15.1782796971157	15.053908916532	15.2679936485948	15.5146524202587	15.4517874306609	15.5996455656108	15.5923665155927	15.0993354810287	15.0454567933006	15.3153087991433	15.130823913071	15.1520907056264	15.148603138434	15.4852891161436	0.336685977709605	0.00261545647698947	0.00946602679543792	FALSE
Atp6v1h	15.7824735809036	15.8162636955773	15.6771718111585	15.7231409558032	15.8473852830561	15.1871625987707	15.0219862807215	15.2001821358157	15.1815560555512	15.1281917272003	15.6963699007593	15.6737838587788	15.3299469613958	15.696951230641	15.4593579706594	15.0403025654757	14.8687888014882	15.1180042169091	14.9848901415396	15.1716615768431	15.0367294604511	15.5712819844469	0.534552523995719	0.000589878013934694	0.003216986706694	FALSE
Q8BVE8.2	11.8449214857144	11.5143343475852	11.742507340393	11.6771382188025	11.6731632968056	12.0361392622626	12.1328788290693	12.1879303963202	12.1427484671395	12.1354271314848	12.3687437991489	12.4134798442208	12.4826138704397	12.7031292577379	12.685178034376	12.2479364116175	12.0547569221998	12.461476889314	12.4324818738393	12.3846002992702	12.3162504792481	12.5306289611846	0.214378481936516	0.0690274108514761	0.122202695530598	FALSE
Pdcl3.Viaf1	13.2422615951308	13.3141725246835	13.2837698827959	13.0634742925099	13.3591181058285	13.0390132688011	13.0750161158227	13.0737533014837	12.8476270276517	13.1274188687259	13.3494056413847	13.2435533552424	13.2089704571902	13.1384526057671	13.2809954489079	12.8016093470358	12.9298353712685	12.7809805463982	13.0625757484537	12.9523372068867	12.9054676440086	13.2442755016984	0.338807857689881	0.000981919592941417	0.00457315828587966	FALSE
Q8BVF7.2	12.6633690827745	12.617373333489	12.554991675699	12.3359262409284	12.7953761249064	12.2689805316498	12.1810559497186	12.1489690481858	12.0226903025563	11.9308408058329	11.753622084524	12.0482211974699	11.9161817754498	12.2151082582842	11.8203983821977	11.5911295958264	11.9530942348246	11.7728547616583	11.7068801675667	11.9665451056473	11.7981007731046	11.9507063395851	0.152605566480489	0.202257309143395	0.290204059920461	FALSE
Dpp9	13.4078386737901	13.5313449052802	13.4986747166213	13.3938462556153	13.3835288042983	13.1729212409112	13.1013601954599	13.2478236973596	13.2481217777593	13.3652835371855	14.0265061522071	13.7088898888938	13.6527889666726	13.6672335360364	13.811053523642	13.2026411662521	13.1834601509913	13.4448466596349	13.3365205069107	13.4687513039811	13.327243957554	13.7732944134904	0.446050455936348	0.00127323946558354	0.0055415643690073	FALSE
Q8BVH9.2	11.6839157188693	12.3418301226912	12.3641319184822	11.9880135923183	11.9347413154474	13.0675536840463	13.0012533602752	12.9079834738981	12.8694396185316	12.9537290313116	12.0957332607878	12.0677166872386	11.8570284709302	12.0206327616577	11.7080708126219	12.7068629046155	12.4311162477841	12.8140015861241	12.7540440137407	12.9238715507467	12.7259792606022	11.9498363986472	-0.776142861954996	0.000113941136218652	0.00102604207608691	FALSE
Qdpr.Dhpr	16.8203784363237	16.8103708001837	16.8845402100501	16.913695856389	16.7128762399654	16.6298973016931	16.4515717405158	16.8166337032839	16.6567460595712	16.7464093482392	17.0257343609785	17.0922616248439	17.03667803825	17.0340573966213	17.0123844770635	16.9806416659785	17.1932750847971	16.8922700562364	16.9479450756606	16.9525706358625	16.993340503707	17.0402231795514	0.0468826758444116	0.426822561222128	0.525438339947034	FALSE
Stx16	13.0733600143889	12.6178944251483	13.0668678606513	12.9182334111225	12.8814352037603	12.5659874214267	12.6967285057509	12.5794809422823	12.9760592708224	12.2637914811641	12.8813453393892	12.9674064043118	12.9734588104813	12.934334044914	12.9184663670366	12.5918074914212	12.3197680716517	12.6840056077085	12.4247541670046	12.6614730512951	12.5363616778162	12.9350021932266	0.398640515410353	0.00391128157804838	0.0128761493239173	FALSE
Sp110.Ifi75.Ipr1	10.0176296658628	9.49855804588015	10.8145584341396	10.6030699285593	10.1593415787599	11.5588655075556	11.2777930104277	11.5129478167987	11.7246545346068	11.0785711432927	11.140561396868	11.4084412029658	11.2412562581208	11.449576849663	10.5438148402879	11.9008102157996	11.7791981510232	12.1769522683363	11.5885928444966	11.7584564260216	11.8408019811355	11.1567301095811	-0.684071871554387	0.00983221992684489	0.0258862224559669	FALSE
Snx17	12.0719014059917	12.0454149839796	11.7779251291693	11.9566338879964	11.5408593741765	11.0625521393768	11.1397048224315	11.1779364733815	11.5680938756728	11.2768223146844	12.3565510076718	11.488568230171	11.2213333586145	11.6619606494832	11.7575858558849	10.9613773407764	NA	11.4027669363924	10.7794403086398	NA	11.0478615286029	11.6971998203651	0.649338291762227	0.053705878671197	0.0997484096806126	FALSE
Mterf4.Mterfd2.HSPC096	11.9980932277524	11.2439950860511	11.6233282594287	11.5685831978078	11.376141672424	11.302136234622	11.4956352089581	11.3333342781343	11.1237075765121	11.5223314162813	11.6727568055091	11.3329092883133	11.4199601778479	10.8702336996615	11.6568940650979	11.3067224884067	10.7840622339045	11.1155053947823	11.4215599449018	11.5578561531691	11.2371412430329	11.3905508072859	0.153409564253044	0.461767591955903	0.558024247763515	FALSE
Ppme1.Pme1	14.6503842454935	14.6658022302984	14.8212258928777	14.690985556302	14.6209471765529	14.4346542876441	14.3161966648359	14.4336962730089	14.6469692753178	14.5881114348671	15.3706976222288	15.3039448111679	15.1628594048391	15.3950654779977	15.0802512619281	14.4467925393476	14.3537602265122	14.5128824047681	14.6164856670556	14.6392728687324	14.5138387412832	15.2625637156323	0.748724974349141	1.68468767995863e-05	0.000308018036232115	FALSE
Rspry1.Kiaa1972	11.6376030014345	11.5926906153534	11.4968587694038	11.2977588707952	11.2441913674494	11.0491678723722	11.2052006576883	11.5620515789214	11.0924202085059	11.0782442262205	12.1085309907083	12.4325679981088	12.0777503742656	12.5083048438912	12.2931267402719	11.4744259028163	11.6312725651397	11.9076718438534	11.9062329675382	11.9408971648839	11.7721000888463	12.2840561894492	0.511956100602875	0.00372579294974596	0.0124141207058156	FALSE
Lrch3	13.6791501772474	13.5080175669196	13.8197998859887	13.7407294391668	13.5103314922956	13.6131103080902	13.7592224263845	13.6272602753989	13.7578066721972	13.856123962952	14.5827300447007	14.2198340399829	14.2228326297556	14.4171932382483	14.2975109952655	13.864698813996	14.0534423008623	14.038721839499	13.9033075900378	14.0135669407301	13.974747497025	14.3480201895906	0.373272692565582	0.00284076459863105	0.0100737939828299	FALSE
Nudt9	14.5389103417261	14.4118221084042	14.4522927275578	14.4721069423179	14.3570295928615	14.8382289309059	14.3002166934739	14.8117911042229	14.6127130260865	14.8435825119872	14.7318811482459	14.4166919864347	14.2173291830989	14.3258184033383	14.4811056614957	14.6714194364664	14.7773426551966	14.7372420607427	14.5664108612178	14.2346453151147	14.5974120657476	14.4345652765227	-0.162846789224934	0.247367298069471	0.340432425358504	FALSE
Ganc	10.0530705971313	10.1574353640475	10.8831090990639	10.971083657536	9.87620995751375	9.71731484729268	9.55807817603973	9.63401417211664	11.1452762262635	10.7342862320963	11.2236035512409	NA	10.9589658905185	11.1786524031957	10.5526210709146	NA	9.58851414324984	10.9733529723335	10.9745006326695	10.8643022366872	10.600167496235	10.9784607289674	0.378293232732416	0.363565687673922	0.466031602149623	FALSE
Rsl1d1	17.1179778463632	17.1122562259529	17.1508083513518	17.1846429313023	17.1209870611051	17.6280253954244	17.7153185523314	17.661701563887	17.6413532545258	17.6666401048224	16.8845282860144	17.0206653130739	16.9660885710557	16.9960210308546	17.2123063843981	17.6563480448726	17.7049708204955	17.7481731906386	17.7602586374635	17.8113119706384	17.7362125328217	17.0159219170793	-0.720290615742389	2.71979118347216e-05	0.000415317900505952	FALSE
Supt3.Supt3h	13.195039949392	13.1648110998897	13.5696539016678	13.1429797514724	13.2799224735571	13.0529704413922	13.1619978700475	13.602698865018	13.5374489608979	13.4951804792208	13.4290143671747	13.3624370121821	13.2747523201288	13.4923789830377	13.3585687902162	13.2936584398881	13.4106898375843	13.7521401773398	13.3186699013576	13.5803763529463	13.4711069418232	13.3834302945479	-0.0876766472752966	0.390055323828921	0.489924231557607	FALSE
Nob1	16.2382909046429	16.1017828502079	16.2339173367062	16.2525194556644	16.072220550267	16.1965752332567	16.3079869889431	16.2785892052741	16.2848656602296	16.340915836968	16.1466263473883	15.771120598351	15.8036896931451	15.7472305572925	15.9702272488119	16.4891753025933	16.5167680372883	16.5670618358645	16.5128577202121	16.7512302136781	16.5674186219273	15.8877788889978	-0.679639732929534	0.000151190928577043	0.00123446791171495	FALSE
Ss18l1.Crest.Kiaa0693	NA	NA	NA	9.76031576993848	9.07248100678694	9.08651576183532	8.92739279700604	9.12702446272947	8.75315656597527	8.83388943026871	9.58067689782853	NA	8.39577402916817	NA	NA	NA	9.85203005853363	9.23294610209011	9.17158715036535	NA	9.41885443699636	8.98822546349835	-0.43062897349801	0.597570622445768	0.681513484394292	FALSE
Gtdc1.Qtman	11.2204871606007	10.7289153668516	11.2861072100242	11.5392848475079	11.8181587330789	11.3378615879803	11.5536580899372	11.0869853999278	11.1804189179961	11.2051395519169	11.7498568603121	11.6453927431282	11.4711315613757	11.5709277397237	11.044769772281	11.0207508112957	11.1426687053233	11.1999054144935	11.2965950625444	11.7518076364822	11.2823455260278	11.4964157353641	0.214070209336343	0.25586972303444	0.349877288011653	FALSE
Usp38	14.7661510005469	14.577127841769	14.6763207473008	14.7933238870554	14.2746911788668	13.7840622339045	14.0978346203089	14.0724927304118	14.129637206621	14.2326757448175	15.126978662078	14.8674525013994	14.853148705436	14.9881299022115	14.7735771012515	13.9064960547397	14.1193545557708	14.1028942924644	14.0407434889088	14.0348333447949	14.0408643473357	14.9218573744753	0.880993027139555	9.02051292485162e-06	0.000220359277111768	FALSE
Kdm4a.Jhdm3a.Jmjd2.Jmjd2a.Kiaa0677	13.2151173611981	13.2937159091921	13.3003811622461	12.9730730916835	13.0226504287247	12.8057217076721	13.0738219065471	12.9471857969469	12.8333704370359	12.9881148090907	14.034584055151	13.606312669958	13.4400515817839	13.7739427701277	13.5341204667958	13.0709510940151	12.9499780472202	13.1801034054629	13.0606773575448	12.8531145834403	13.0229648975366	13.6778023087633	0.654837411226636	0.00139577723833337	0.00592994238283653	FALSE
Q8BW87	12.3391763653144	12.1736396632183	12.2366092107907	12.2728892601428	12.383123750097	11.6737374914889	11.7111291963035	11.8416351048802	11.9437455489059	11.8734825633633	12.4388230344108	12.1251260652716	11.9153042770706	12.0677670968685	12.2831491394558	11.6179632778088	11.3836988931562	11.8942266221878	11.2374310693967	11.753133160718	11.5772906046535	12.1660339226154	0.588743317961933	0.00502147850706392	0.0154940461071358	FALSE
Camk1d	NA	9.02591193114715	9.57374563576432	8.36914363840778	NA	9.39712482823381	9.15103176514478	9.10587970674927	9.61818909147287	9.62188337314617	8.89679556636791	8.65535540672082	9.1663714987285	9.05982302628185	7.96615356732639	9.61706334388818	9.01240385808027	9.45174275003723	9.42550336443417	8.11017007200554	9.12337667768908	8.7488998130851	-0.374476864603984	0.312521749818194	0.412537906648	FALSE
Cdk19.Cdc2l6.Kiaa1028	11.1522785035622	10.8335542602571	10.5460455660468	10.64596458988	10.5998942506364	10.8382584817133	10.6517872063518	11.0416454637635	10.5221205013316	11.4468506814058	NA	10.1222326794258	10.6912986050662	10.1827543614621	11.1921695019325	10.8058002892903	10.923008006759	9.88903236766662	10.7050016103373	10.2871582782595	10.5220001104626	10.5471137869716	0.0251136765090845	0.938994896000504	0.956678435034671	FALSE
Q8BWG8.2	15.0752284276845	14.8351227228286	15.1331141097636	14.9556589879067	14.9685498034499	15.0948529424196	14.9656445168099	15.1542208172489	15.0942261713443	15.0352329779564	15.9907975709847	15.8395408959872	15.7683032346769	15.9976293707095	15.7608914392048	15.5215114953234	15.2042234189556	15.4500867886423	15.4111335817443	15.5030461789851	15.4180002927301	15.8714325023126	0.453432209582504	0.000379830874723862	0.00236040206263357	FALSE
Slc38a7.Snat7	12.99492615796	12.5324143722497	12.7362793054851	12.7056906987071	12.2242338618636	10.4262962084662	11.3920490393642	10.7616094044588	11.1819224826852	11.7424189184185	10.0344413389322	10.172490015742	NA	NA	11.0572200941409	10.7421746771888	10.4154354535177	10.4566213660037	10.1931803537426	10.4675546065621	10.454993291403	10.4213838162717	-0.0336094751312679	0.927531211101899	0.947600213818979	FALSE
Phka2	11.4731527119896	11.1395641421918	11.6318409428916	11.1767715501562	11.2008924763294	11.1476310549823	10.6349652923394	10.8741206977828	11.0985322007513	11.0305567920623	11.6180045878278	11.6769796082619	11.1947260798824	11.482742424017	11.3671526178125	10.9043109761523	10.4646274292696	11.0012885513066	10.6044698338918	10.8853226882829	10.7720038957806	11.4679210635603	0.695917167779683	0.000872774846483174	0.00419832779705747	FALSE
Ptges2.Gbf1.Pges2	13.3485898524488	13.2628039765424	13.487588846386	13.3448922835463	13.0035021007027	13.2096985663928	13.1985816305806	13.6098943664222	13.3464306262189	13.4329594072761	13.5951409047417	13.6910673700268	13.7279842515772	13.8960012121306	13.8985541532939	13.1594235778441	13.052792180928	13.6696048229091	13.452550135634	13.518272025356	13.3705285485342	13.761749578354	0.3912210298198	0.023195163130389	0.0505378523942932	FALSE
Cmtr2.Ftsjd1	10.9199657026362	11.3185710532603	11.1685028954969	11.0117863312066	11.1658931013949	11.4755662550717	11.958900660213	11.6334675388427	11.9425584892737	11.9438700602852	10.8486620585281	10.8254676501121	10.7460607834297	11.2213152310028	11.1708326619564	12.0444282736663	11.9991896653891	11.9316128882351	11.9627586681103	12.1448589571985	12.0165696905199	10.9624676770058	-1.05410201351405	0.000136213777052897	0.00114651309266201	TRUE
Vps35l	14.2831679537847	14.3019319671057	14.3289273207889	14.2549252634883	14.3153477210425	14.3360183263319	14.5102449415974	14.2600006547095	14.5500132289427	14.271134707393	14.3177093759118	14.5403460250571	14.3669846635481	14.4338266525308	14.1156126804712	14.2205219249376	14.0405893950661	14.3500828105409	14.1447219647038	14.1995956689552	14.1911023528407	14.3548958795038	0.163793526663083	0.0994290839456708	0.164084280404249	FALSE
Pithd1.Trp26	14.2550875986864	14.0929057625611	14.3482993755437	14.3514983108297	14.5348013676057	14.4291451704787	14.2866155144568	14.3807789532961	14.3821106167723	14.2415512295938	14.5236232104903	14.6650249580201	14.6805902835148	14.6364716885763	14.4213679612896	14.3573389384554	14.1922851077459	14.4624511485504	14.3787012679642	14.392129559631	14.3565812044694	14.5854156203782	0.228834415908839	0.00900309840155155	0.0242640770664422	FALSE
Q8BWR4.3	11.4788151136967	11.1053323628557	11.6357861276081	11.351187710203	10.7382358462436	11.309874205412	11.3292301346687	11.5187269112032	11.4686749486904	11.7176807065964	10.695941631356	10.4148331969417	10.7133005865269	10.7550127306728	11.0093457724753	11.0223123236905	11.0700471302841	11.2017073661776	11.0691610652684	10.9360489636766	11.0598553698194	10.7176867835946	-0.342168586224888	0.0183204525227072	0.0419387472759866	FALSE
Acaa2	18.1324997296285	18.0548745436179	18.1360098162671	18.1681530274373	17.9776209220639	17.4796855461719	17.6725427440174	17.533519852285	17.4671995439437	17.4469055911982	18.1407698702115	18.2895686546937	18.3629668843317	18.320531745751	18.4031119112987	18.0523239300899	18.2188422659594	18.0605112349753	18.0216415141944	18.1415982739658	18.098983443837	18.3033898132573	0.204406369420344	0.00809305721945403	0.0224089011049466	FALSE
Osgep	14.7948118220498	14.6335458690301	14.6147730986495	14.7418988033176	14.6574580224582	14.3336235910205	14.5462614543123	14.4612428156624	14.2991149844574	14.5798521338762	14.8630779630978	14.6095423678384	14.8226903203453	14.6783415487091	14.7190572025661	14.5184503085219	14.7074346299954	14.4591562199867	14.4146389948405	14.5573799328646	14.5314120172418	14.7385418805113	0.207129863269532	0.0166142876229485	0.0388021906915724	FALSE
Larp4	15.4445231694522	15.3333265902857	15.5172572361237	15.4014428789923	15.1858626747515	15.7728995963965	15.7586292279319	15.7844763775779	15.7978286823788	15.9900308165135	15.9990685164913	15.8445905364096	15.8359960951296	15.8537335284666	15.9057489496996	16.0656054633543	16.0706010639445	16.2638816874881	16.1259158883965	16.1536569209443	16.1359322048256	15.8878275252394	-0.2481046795862	0.000834079182018684	0.00406946722593345	FALSE
Q8BWW9.2	13.1987412239654	13.0964483300478	13.2526343905222	12.9956187759815	12.8380003842201	12.9282370630123	13.0070535548294	13.0538936478622	12.9596307090066	13.1751269094486	14.0188434745753	13.6521391343117	13.5640065474646	13.8735306254822	13.6698705187207	13.1206412700252	13.1632015156488	13.303095761993	13.3231955316781	13.3655022681931	13.2551272695076	13.7556780601109	0.500550790603267	0.00162513555138313	0.00664971371281457	FALSE
Etf1	18.0435346589277	17.9832274412667	17.9604205751717	17.9069669080251	18.0604795703075	18.2769831131336	18.1893612904658	18.1814143506152	18.2962127143873	18.1305052073041	17.7322933167285	17.6720938022617	17.4725004640364	17.681389416792	17.5485660674373	18.1784411630318	17.7958938004128	18.0702939316938	18.0597299702387	18.083214407247	18.0375146545248	17.6213686134512	-0.416146041073631	0.00104044844591689	0.0047867298053497	FALSE
Mblac1	11.5836657467819	11.2164730539301	11.626069471748	11.5064761914993	NA	11.2350568627071	10.9184682305322	11.4901388779499	11.5816619445504	11.8399399102342	11.1580794666305	11.3840282145742	10.4443523373712	11.2096117609497	10.7876740601821	10.6448206696213	10.3385246975018	11.3289441454498	11.3793079635684	11.3792592206691	11.0141713393621	10.9967491679415	-0.0174221714205594	0.951398287020217	0.965793711978891	FALSE
Q8BWY7.2	12.5302161112164	12.1221258849221	12.6395080334832	12.7260243959539	12.1151704820675	12.1053716528279	12.327361769076	12.1204322975351	12.1102027041176	12.1648001029662	11.5380191361616	11.7676878993407	12.1710141255536	12.1315418992171	11.8577788792944	12.1153948496667	12.2702515192774	11.8007664606318	11.8869387520515	11.7247824149643	11.9596267993183	11.8932083879135	-0.0664184114048378	0.680774678004189	0.752490353309112	FALSE
Cip2a.Kiaa1524	13.4009728029474	13.0989597955702	13.2703420526802	13.4794771449943	13.3213644320394	14.1049754299307	14.1114780414045	13.7780463199444	13.6664459388148	14.0091112894933	14.9889109776088	14.74709678194	14.6658854846389	14.8549754908221	14.7308575069592	14.1539952851751	14.1680609427917	14.088158826742	14.1190464816173	14.1181056375938	14.129473434784	14.7975452483938	0.668071813609822	0.000170213207925717	0.0013380286892474	FALSE
Naa25.Mdm20	15.1622418270877	15.1161083667983	15.2587794780803	15.2544566025987	15.1778749802329	15.9150834181527	15.8692371735777	15.9880011616987	16.0654624173145	16.0456380952137	15.4925573653409	15.3224387241903	15.118786999716	15.2951052511021	15.2280633321017	15.7854729027878	15.6025973857126	16.0702090132883	15.9787417362242	15.9490583877961	15.8772158851618	15.2913903344902	-0.585825550671577	0.000612940291154498	0.00330757328542544	FALSE
Kank2.Ankrd25	10.6879879770948	10.8482943065178	11.3281475629365	11.4419015187132	11.2487577732837	10.3481527316536	11.6854277367763	10.9907776316655	11.2533806899521	11.0930609732641	11.8992927177884	11.7836080730788	11.7392363326728	11.8218616569056	11.1287419048398	10.9076117628522	11.5563575624809	11.3971023609396	11.7038041036309	11.798913209591	11.4727577998989	11.6745481370571	0.201790337158169	0.364114680126156	0.466336076887686	FALSE
Q8BX05.2	12.0824584423045	11.9114781274991	11.8877004183967	11.8839453189735	11.9439396354935	12.2607607932019	12.3973992219525	12.1120126300603	12.073040285027	11.8108286621854	11.5402491462456	11.9007272099182	12.0672259414795	11.8627458267924	11.8949541460984	12.2231208306191	11.6845689297156	11.9070897038401	11.5399875409547	11.4732288306663	11.7655991671592	11.8531804541068	0.0875812869476693	0.604545042183138	0.686576366074883	FALSE
Rbbp5	13.9452517812785	13.8301091195121	14.0826230964017	14.0747352143247	14.2843252867583	14.0339821439915	14.0023052014145	14.1945260293705	14.1324515318844	14.0931204112391	13.9490697902375	14.2480980522223	14.033139046255	14.2038373839346	14.1374474875871	13.9018945129767	14.0369977742674	14.0423690320379	14.0504863926741	14.1586096882145	14.0380714800341	14.1143183520473	0.0762468720131668	0.29999027208094	0.398709293097205	FALSE
Pgam5	10.6095296712028	11.4067417964758	10.7999453352322	11.3084926211988	10.7172222967472	10.7295867574038	10.8804253416719	11.0031243322595	10.6007213428448	10.7904299566227	11.7039468190507	11.3027874120724	11.534356386673	11.8008998999203	11.3844006351005	11.4181055970795	11.1354014783283	10.6837403098851	10.9394396393057	11.8222162875033	11.1997806624204	11.5452782305634	0.345497568143005	0.166105538293854	0.247794522622114	FALSE
Q8BX10.2	15.1106097276894	15.018374070821	15.2470967755202	15.2126141731221	15.3081754661264	15.0259181582479	15.0365599969795	15.1088592825991	15.0492019138545	14.957641681286	15.0891525096546	15.5021542942174	15.4106136588161	15.4274732656281	15.384578040782	15.1710477563856	15.130329235468	15.2474936609008	15.2692728118455	15.3814685974814	15.2399224124163	15.3627943538196	0.12287194140333	0.186369393340704	0.272251808672142	FALSE
Ube3d.H10bh.Ube2cbp	12.336721330208	12.4064415369835	12.748593309634	12.3267328256829	12.5420838941998	13.1769117645056	13.3475106432877	13.0535373330184	13.0519566097944	12.9411356623536	13.1844647237121	13.1333541689418	12.9810142141562	13.0886027563572	12.7867821589854	13.2163942342042	13.3738439327324	13.1130681867266	13.0174730832216	13.1106464275778	13.1662851728925	13.0348436044305	-0.131441568462014	0.196179301935917	0.283010824119413	FALSE
Gemin5	14.5273487119252	14.5260590277325	14.5468040475225	14.4621699339046	14.5281732609356	15.0013290199315	15.0559475286509	14.8998902815838	14.9135112147585	14.9593454361453	14.3178365410046	14.4144275886879	14.3430468813005	14.4249470123489	14.3854849646785	14.8510706669524	14.5640958882	14.8334188658559	14.694254491823	14.8375786599584	14.7560837145579	14.3771485976041	-0.378935116953858	0.00134617186000209	0.0057775066057268	FALSE
Pxk	12.3298972224584	11.9262033212599	12.2742587488368	12.5050051458353	12.0570812925722	12.6541325188624	12.7374945323359	12.4878676617713	12.5037512166992	12.6790907832276	12.6634602609152	12.2687700532376	12.0945164991687	12.5687375611297	12.3866142822521	12.6255330609665	12.5228316028743	12.6789851878211	12.272892175329	12.4970409661573	12.5194565986296	12.3964197313407	-0.123036867288961	0.353064745518211	0.455499852343016	FALSE
Q8BX70.3	14.5621708601921	14.4733886668161	14.4750494070697	14.2991650803959	14.3432620685344	13.6563689957524	13.6850772650278	13.7574316810652	13.7669739883781	13.5260834874458	14.5575594313375	14.5813889110214	14.4664907496339	14.566749761387	14.5440467646317	14.0298997246104	13.8072744122755	14.0969292371829	13.9527776416578	14.065550770955	13.9904863573363	14.5432471236023	0.552760766265934	0.000141826343098232	0.00117811072270372	FALSE
